Date,ZIP Code,Number of Cases
2/15/2021,45002,5
2/15/2021,45030,17
2/15/2021,45140,12
2/15/2021,45174,3
2/15/2021,45202,11
2/15/2021,45203,1
2/15/2021,45204,4
2/15/2021,45205,8
2/15/2021,45206,5
2/15/2021,45207,5
2/15/2021,45208,13
2/15/2021,45209,5
2/15/2021,45211,22
2/15/2021,45212,14
2/15/2021,45213,13
2/15/2021,45214,4
2/15/2021,45215,16
2/15/2021,45216,4
2/15/2021,45217,1
2/15/2021,45218,5
2/15/2021,45219,8
2/15/2021,45220,2
2/15/2021,45223,10
2/15/2021,45224,8
2/15/2021,45225,2
2/15/2021,45226,3
2/15/2021,45227,10
2/15/2021,45229,8
2/15/2021,45230,18
2/15/2021,45231,19
2/15/2021,45232,3
2/15/2021,45233,9
2/15/2021,45236,20
2/15/2021,45237,22
2/15/2021,45238,33
2/15/2021,45239,15
2/15/2021,45240,22
2/15/2021,45241,4
2/15/2021,45242,11
2/15/2021,45243,16
2/15/2021,45244,6
2/15/2021,45246,6
2/15/2021,45247,15
2/15/2021,45248,14
2/15/2021,45249,16
2/15/2021,45251,12
2/15/2021,45252,5
2/15/2021,45255,10
2/16/2021,45002,6
2/16/2021,45030,12
2/16/2021,45140,7
2/16/2021,45174,4
2/16/2021,45202,9
2/16/2021,45203,1
2/16/2021,45204,1
2/16/2021,45205,7
2/16/2021,45206,7
2/16/2021,45207,4
2/16/2021,45208,8
2/16/2021,45209,2
2/16/2021,45211,21
2/16/2021,45212,19
2/16/2021,45213,10
2/16/2021,45214,5
2/16/2021,45215,14
2/16/2021,45216,5
2/16/2021,45217,4
2/16/2021,45218,2
2/16/2021,45219,3
2/16/2021,45220,3
2/16/2021,45221,1
2/16/2021,45223,1
2/16/2021,45224,13
2/16/2021,45225,1
2/16/2021,45226,1
2/16/2021,45227,3
2/16/2021,45229,5
2/16/2021,45230,15
2/16/2021,45231,25
2/16/2021,45232,2
2/16/2021,45233,10
2/16/2021,45236,12
2/16/2021,45237,7
2/16/2021,45238,25
2/16/2021,45239,17
2/16/2021,45240,20
2/16/2021,45241,11
2/16/2021,45242,15
2/16/2021,45243,8
2/16/2021,45244,9
2/16/2021,45246,2
2/16/2021,45247,10
2/16/2021,45248,13
2/16/2021,45249,7
2/16/2021,45251,12
2/16/2021,45252,1
2/16/2021,45255,9
2/16/2021,45262,1
2/17/2021,45002,6
2/17/2021,45013,1
2/17/2021,45030,10
2/17/2021,45140,9
2/17/2021,45202,11
2/17/2021,45203,2
2/17/2021,45205,7
2/17/2021,45206,1
2/17/2021,45207,5
2/17/2021,45208,6
2/17/2021,45209,5
2/17/2021,45211,19
2/17/2021,45212,9
2/17/2021,45213,7
2/17/2021,45214,4
2/17/2021,45215,16
2/17/2021,45216,2
2/17/2021,45217,5
2/17/2021,45218,2
2/17/2021,45219,6
2/17/2021,45220,10
2/17/2021,45223,8
2/17/2021,45224,12
2/17/2021,45225,4
2/17/2021,45226,3
2/17/2021,45227,5
2/17/2021,45229,5
2/17/2021,45230,16
2/17/2021,45231,12
2/17/2021,45232,2
2/17/2021,45233,3
2/17/2021,45236,14
2/17/2021,45237,11
2/17/2021,45238,30
2/17/2021,45239,21
2/17/2021,45240,11
2/17/2021,45241,8
2/17/2021,45242,11
2/17/2021,45243,12
2/17/2021,45244,9
2/17/2021,45246,4
2/17/2021,45247,8
2/17/2021,45248,13
2/17/2021,45249,2
2/17/2021,45251,14
2/17/2021,45252,2
2/17/2021,45255,7
2/17/2021,45267,1
2/18/2021,45001,2
2/18/2021,45002,12
2/18/2021,45030,9
2/18/2021,45051,1
2/18/2021,45052,1
2/18/2021,45140,12
2/18/2021,45202,7
2/18/2021,45203,3
2/18/2021,45205,8
2/18/2021,45206,8
2/18/2021,45207,5
2/18/2021,45208,9
2/18/2021,45209,3
2/18/2021,45211,16
2/18/2021,45212,6
2/18/2021,45213,2
2/18/2021,45214,4
2/18/2021,45215,9
2/18/2021,45216,2
2/18/2021,45217,6
2/18/2021,45218,1
2/18/2021,45219,10
2/18/2021,45220,5
2/18/2021,45223,3
2/18/2021,45224,9
2/18/2021,45225,2
2/18/2021,45226,2
2/18/2021,45227,7
2/18/2021,45229,3
2/18/2021,45230,9
2/18/2021,45231,17
2/18/2021,45232,2
2/18/2021,45233,10
2/18/2021,45236,13
2/18/2021,45237,9
2/18/2021,45238,20
2/18/2021,45239,13
2/18/2021,45240,12
2/18/2021,45241,8
2/18/2021,45242,7
2/18/2021,45243,11
2/18/2021,45244,8
2/18/2021,45246,6
2/18/2021,45247,9
2/18/2021,45248,14
2/18/2021,45249,10
2/18/2021,45251,11
2/18/2021,45252,6
2/18/2021,45255,10
2/19/2021,45002,4
2/19/2021,45030,12
2/19/2021,45140,9
2/19/2021,45174,2
2/19/2021,45202,4
2/19/2021,45203,1
2/19/2021,45204,2
2/19/2021,45205,8
2/19/2021,45206,3
2/19/2021,45207,5
2/19/2021,45208,9
2/19/2021,45209,5
2/19/2021,45211,21
2/19/2021,45212,9
2/19/2021,45213,8
2/19/2021,45214,13
2/19/2021,45215,15
2/19/2021,45216,1
2/19/2021,45217,1
2/19/2021,45218,1
2/19/2021,45220,5
2/19/2021,45221,2
2/19/2021,45223,7
2/19/2021,45224,9
2/19/2021,45225,5
2/19/2021,45226,5
2/19/2021,45227,9
2/19/2021,45229,6
2/19/2021,45230,9
2/19/2021,45231,20
2/19/2021,45232,3
2/19/2021,45233,8
2/19/2021,45236,12
2/19/2021,45237,14
2/19/2021,45238,13
2/19/2021,45239,11
2/19/2021,45240,12
2/19/2021,45241,8
2/19/2021,45242,9
2/19/2021,45243,13
2/19/2021,45244,5
2/19/2021,45246,7
2/19/2021,45247,13
2/19/2021,45248,6
2/19/2021,45251,8
2/19/2021,45252,2
2/19/2021,45255,9
2/20/2021,45002,1
2/20/2021,45030,11
2/20/2021,45052,2
2/20/2021,45140,4
2/20/2021,45174,2
2/20/2021,45202,5
2/20/2021,45204,1
2/20/2021,45205,1
2/20/2021,45206,1
2/20/2021,45207,7
2/20/2021,45208,5
2/20/2021,45209,4
2/20/2021,45211,9
2/20/2021,45213,3
2/20/2021,45214,3
2/20/2021,45215,8
2/20/2021,45217,3
2/20/2021,45219,7
2/20/2021,45220,2
2/20/2021,45221,1
2/20/2021,45223,1
2/20/2021,45224,5
2/20/2021,45225,1
2/20/2021,45226,2
2/20/2021,45227,7
2/20/2021,45229,3
2/20/2021,45230,7
2/20/2021,45231,12
2/20/2021,45232,1
2/20/2021,45233,3
2/20/2021,45236,8
2/20/2021,45237,6
2/20/2021,45238,8
2/20/2021,45239,8
2/20/2021,45240,5
2/20/2021,45241,5
2/20/2021,45242,11
2/20/2021,45243,10
2/20/2021,45244,9
2/20/2021,45246,6
2/20/2021,45247,6
2/20/2021,45248,11
2/20/2021,45249,4
2/20/2021,45251,5
2/20/2021,45252,2
2/20/2021,45255,4
2/21/2021,45001,1
2/21/2021,45002,4
2/21/2021,45030,5
2/21/2021,45140,8
2/21/2021,45174,1
2/21/2021,45202,6
2/21/2021,45203,1
2/21/2021,45204,3
2/21/2021,45205,2
2/21/2021,45206,3
2/21/2021,45207,8
2/21/2021,45208,2
2/21/2021,45209,2
2/21/2021,45211,11
2/21/2021,45212,5
2/21/2021,45213,4
2/21/2021,45214,3
2/21/2021,45215,5
2/21/2021,45216,1
2/21/2021,45217,1
2/21/2021,45218,2
2/21/2021,45219,3
2/21/2021,45220,3
2/21/2021,45223,4
2/21/2021,45224,8
2/21/2021,45225,1
2/21/2021,45227,7
2/21/2021,45229,2
2/21/2021,45230,5
2/21/2021,45231,13
2/21/2021,45232,1
2/21/2021,45233,6
2/21/2021,45236,16
2/21/2021,45237,6
2/21/2021,45238,21
2/21/2021,45239,4
2/21/2021,45240,6
2/21/2021,45241,6
2/21/2021,45242,6
2/21/2021,45243,10
2/21/2021,45244,1
2/21/2021,45246,7
2/21/2021,45247,13
2/21/2021,45248,4
2/21/2021,45249,4
2/21/2021,45251,12
2/21/2021,45255,5
2/22/2021,45002,6
2/22/2021,45030,11
2/22/2021,45052,3
2/22/2021,45140,11
2/22/2021,45174,2
2/22/2021,45202,8
2/22/2021,45203,2
2/22/2021,45204,2
2/22/2021,45205,7
2/22/2021,45206,7
2/22/2021,45207,6
2/22/2021,45208,10
2/22/2021,45209,5
2/22/2021,45211,18
2/22/2021,45212,5
2/22/2021,45213,12
2/22/2021,45214,4
2/22/2021,45215,16
2/22/2021,45216,1
2/22/2021,45217,2
2/22/2021,45218,1
2/22/2021,45219,3
2/22/2021,45220,2
2/22/2021,45223,3
2/22/2021,45224,8
2/22/2021,45225,2
2/22/2021,45226,3
2/22/2021,45227,12
2/22/2021,45229,5
2/22/2021,45230,13
2/22/2021,45231,18
2/22/2021,45232,1
2/22/2021,45233,5
2/22/2021,45236,14
2/22/2021,45237,11
2/22/2021,45238,24
2/22/2021,45239,12
2/22/2021,45240,17
2/22/2021,45241,3
2/22/2021,45242,11
2/22/2021,45243,14
2/22/2021,45244,6
2/22/2021,45246,6
2/22/2021,45247,6
2/22/2021,45248,11
2/22/2021,45249,5
2/22/2021,45250,1
2/22/2021,45251,5
2/22/2021,45255,3
2/23/2021,45002,8
2/23/2021,45030,9
2/23/2021,45111,1
2/23/2021,45140,10
2/23/2021,45174,1
2/23/2021,45202,11
2/23/2021,45203,3
2/23/2021,45204,2
2/23/2021,45205,4
2/23/2021,45206,3
2/23/2021,45207,6
2/23/2021,45208,11
2/23/2021,45209,3
2/23/2021,45211,12
2/23/2021,45212,8
2/23/2021,45213,9
2/23/2021,45214,1
2/23/2021,45215,14
2/23/2021,45216,3
2/23/2021,45217,2
2/23/2021,45218,1
2/23/2021,45219,3
2/23/2021,45220,2
2/23/2021,45224,10
2/23/2021,45225,2
2/23/2021,45227,7
2/23/2021,45229,4
2/23/2021,45230,13
2/23/2021,45231,13
2/23/2021,45232,1
2/23/2021,45233,7
2/23/2021,45236,17
2/23/2021,45237,5
2/23/2021,45238,14
2/23/2021,45239,9
2/23/2021,45240,20
2/23/2021,45241,8
2/23/2021,45242,12
2/23/2021,45243,11
2/23/2021,45244,10
2/23/2021,45246,5
2/23/2021,45247,4
2/23/2021,45248,8
2/23/2021,45249,2
2/23/2021,45251,8
2/23/2021,45252,3
2/23/2021,45255,5
2/24/2021,45001,1
2/24/2021,45002,7
2/24/2021,45030,9
2/24/2021,45140,13
2/24/2021,45174,2
2/24/2021,45202,8
2/24/2021,45203,1
2/24/2021,45204,2
2/24/2021,45205,5
2/24/2021,45206,5
2/24/2021,45207,3
2/24/2021,45208,9
2/24/2021,45209,2
2/24/2021,45211,8
2/24/2021,45212,10
2/24/2021,45213,6
2/24/2021,45215,3
2/24/2021,45217,3
2/24/2021,45218,2
2/24/2021,45219,5
2/24/2021,45220,2
2/24/2021,45221,1
2/24/2021,45223,1
2/24/2021,45224,5
2/24/2021,45225,2
2/24/2021,45226,2
2/24/2021,45227,3
2/24/2021,45229,6
2/24/2021,45230,10
2/24/2021,45231,17
2/24/2021,45232,1
2/24/2021,45233,9
2/24/2021,45236,13
2/24/2021,45237,7
2/24/2021,45238,27
2/24/2021,45239,13
2/24/2021,45240,11
2/24/2021,45241,9
2/24/2021,45242,12
2/24/2021,45243,12
2/24/2021,45244,4
2/24/2021,45246,5
2/24/2021,45247,9
2/24/2021,45248,11
2/24/2021,45249,1
2/24/2021,45251,12
2/24/2021,45255,7
2/25/2021,45002,7
2/25/2021,45030,6
2/25/2021,45140,5
2/25/2021,45174,1
2/25/2021,45202,6
2/25/2021,45203,2
2/25/2021,45204,1
2/25/2021,45205,8
2/25/2021,45206,6
2/25/2021,45207,3
2/25/2021,45208,7
2/25/2021,45209,1
2/25/2021,45211,11
2/25/2021,45212,13
2/25/2021,45213,10
2/25/2021,45214,3
2/25/2021,45215,10
2/25/2021,45216,3
2/25/2021,45217,7
2/25/2021,45218,1
2/25/2021,45219,4
2/25/2021,45220,6
2/25/2021,45223,2
2/25/2021,45224,4
2/25/2021,45225,2
2/25/2021,45226,1
2/25/2021,45227,5
2/25/2021,45229,3
2/25/2021,45230,5
2/25/2021,45231,15
2/25/2021,45232,3
2/25/2021,45233,4
2/25/2021,45236,22
2/25/2021,45237,5
2/25/2021,45238,16
2/25/2021,45239,13
2/25/2021,45240,15
2/25/2021,45241,8
2/25/2021,45242,14
2/25/2021,45243,7
2/25/2021,45244,5
2/25/2021,45246,3
2/25/2021,45247,11
2/25/2021,45248,5
2/25/2021,45249,4
2/25/2021,45251,7
2/25/2021,45252,1
2/25/2021,45255,1
2/26/2021,45002,3
2/26/2021,45030,3
2/26/2021,45140,2
2/26/2021,45174,2
2/26/2021,45202,4
2/26/2021,45203,3
2/26/2021,45204,4
2/26/2021,45205,1
2/26/2021,45206,1
2/26/2021,45207,4
2/26/2021,45208,3
2/26/2021,45209,2
2/26/2021,45211,14
2/26/2021,45212,4
2/26/2021,45213,6
2/26/2021,45214,2
2/26/2021,45215,8
2/26/2021,45216,3
2/26/2021,45217,3
2/26/2021,45219,3
2/26/2021,45220,2
2/26/2021,45223,6
2/26/2021,45224,7
2/26/2021,45225,1
2/26/2021,45227,2
2/26/2021,45229,6
2/26/2021,45230,6
2/26/2021,45231,20
2/26/2021,45233,3
2/26/2021,45236,19
2/26/2021,45237,4
2/26/2021,45238,14
2/26/2021,45239,6
2/26/2021,45240,10
2/26/2021,45241,6
2/26/2021,45242,7
2/26/2021,45243,7
2/26/2021,45244,2
2/26/2021,45246,3
2/26/2021,45247,8
2/26/2021,45248,7
2/26/2021,45249,1
2/26/2021,45251,5
2/26/2021,45252,4
2/26/2021,45255,1
2/27/2021,45002,5
2/27/2021,45030,2
2/27/2021,45140,1
2/27/2021,45174,1
2/27/2021,45202,1
2/27/2021,45205,2
2/27/2021,45206,3
2/27/2021,45207,3
2/27/2021,45208,5
2/27/2021,45209,4
2/27/2021,45211,6
2/27/2021,45212,5
2/27/2021,45213,6
2/27/2021,45214,1
2/27/2021,45215,6
2/27/2021,45218,1
2/27/2021,45219,3
2/27/2021,45220,5
2/27/2021,45223,4
2/27/2021,45224,2
2/27/2021,45225,2
2/27/2021,45226,1
2/27/2021,45227,2
2/27/2021,45230,4
2/27/2021,45231,7
2/27/2021,45232,3
2/27/2021,45233,2
2/27/2021,45236,6
2/27/2021,45237,3
2/27/2021,45238,6
2/27/2021,45239,7
2/27/2021,45240,8
2/27/2021,45241,3
2/27/2021,45242,6
2/27/2021,45243,4
2/27/2021,45244,3
2/27/2021,45246,5
2/27/2021,45247,3
2/27/2021,45248,9
2/27/2021,45249,1
2/27/2021,45251,5
2/27/2021,45252,1
2/27/2021,45255,7
2/28/2021,45002,2
2/28/2021,45030,5
2/28/2021,45140,6
2/28/2021,45202,3
2/28/2021,45205,6
2/28/2021,45206,1
2/28/2021,45208,4
2/28/2021,45209,3
2/28/2021,45211,4
2/28/2021,45212,5
2/28/2021,45213,4
2/28/2021,45214,4
2/28/2021,45215,7
2/28/2021,45217,2
2/28/2021,45219,4
2/28/2021,45220,2
2/28/2021,45221,2
2/28/2021,45223,4
2/28/2021,45224,2
2/28/2021,45225,1
2/28/2021,45226,1
2/28/2021,45227,5
2/28/2021,45229,1
2/28/2021,45230,3
2/28/2021,45231,10
2/28/2021,45232,5
2/28/2021,45233,3
2/28/2021,45236,8
2/28/2021,45237,6
2/28/2021,45238,6
2/28/2021,45239,6
2/28/2021,45240,6
2/28/2021,45241,2
2/28/2021,45242,8
2/28/2021,45243,3
2/28/2021,45244,4
2/28/2021,45246,2
2/28/2021,45247,5
2/28/2021,45248,8
2/28/2021,45249,1
2/28/2021,45251,5
2/28/2021,45252,1
2/28/2021,45255,4
3/1/2021,45002,1
3/1/2021,45030,6
3/1/2021,45140,5
3/1/2021,45174,1
3/1/2021,45202,7
3/1/2021,45203,10
3/1/2021,45204,3
3/1/2021,45205,6
3/1/2021,45206,5
3/1/2021,45207,2
3/1/2021,45208,4
3/1/2021,45209,5
3/1/2021,45211,9
3/1/2021,45212,8
3/1/2021,45213,2
3/1/2021,45214,4
3/1/2021,45215,14
3/1/2021,45216,1
3/1/2021,45217,1
3/1/2021,45219,5
3/1/2021,45220,5
3/1/2021,45223,5
3/1/2021,45224,8
3/1/2021,45225,2
3/1/2021,45226,2
3/1/2021,45227,6
3/1/2021,45229,8
3/1/2021,45230,11
3/1/2021,45231,12
3/1/2021,45233,8
3/1/2021,45236,14
3/1/2021,45237,5
3/1/2021,45238,7
3/1/2021,45239,4
3/1/2021,45240,10
3/1/2021,45241,10
3/1/2021,45242,10
3/1/2021,45243,7
3/1/2021,45244,2
3/1/2021,45246,6
3/1/2021,45247,7
3/1/2021,45248,8
3/1/2021,45249,6
3/1/2021,45251,7
3/1/2021,45252,4
3/1/2021,45255,4
3/2/2021,45002,3
3/2/2021,45030,4
3/2/2021,45140,1
3/2/2021,45202,6
3/2/2021,45203,1
3/2/2021,45204,2
3/2/2021,45205,5
3/2/2021,45206,1
3/2/2021,45207,2
3/2/2021,45208,4
3/2/2021,45209,2
3/2/2021,45211,10
3/2/2021,45212,7
3/2/2021,45213,2
3/2/2021,45214,1
3/2/2021,45215,8
3/2/2021,45216,2
3/2/2021,45217,2
3/2/2021,45218,1
3/2/2021,45219,6
3/2/2021,45220,1
3/2/2021,45223,5
3/2/2021,45224,4
3/2/2021,45225,2
3/2/2021,45226,2
3/2/2021,45227,6
3/2/2021,45229,4
3/2/2021,45230,7
3/2/2021,45231,12
3/2/2021,45233,2
3/2/2021,45236,4
3/2/2021,45237,1
3/2/2021,45238,12
3/2/2021,45239,7
3/2/2021,45240,8
3/2/2021,45241,3
3/2/2021,45242,7
3/2/2021,45243,9
3/2/2021,45244,3
3/2/2021,45246,7
3/2/2021,45247,5
3/2/2021,45248,7
3/2/2021,45249,2
3/2/2021,45251,7
3/2/2021,45252,2
3/2/2021,45255,3
3/3/2021,45002,5
3/3/2021,45030,4
3/3/2021,45052,1
3/3/2021,45140,6
3/3/2021,45174,2
3/3/2021,45202,4
3/3/2021,45204,1
3/3/2021,45205,2
3/3/2021,45206,6
3/3/2021,45207,1
3/3/2021,45208,5
3/3/2021,45209,6
3/3/2021,45211,14
3/3/2021,45212,1
3/3/2021,45213,4
3/3/2021,45215,10
3/3/2021,45216,2
3/3/2021,45217,2
3/3/2021,45219,4
3/3/2021,45220,3
3/3/2021,45223,3
3/3/2021,45224,7
3/3/2021,45226,3
3/3/2021,45227,10
3/3/2021,45229,6
3/3/2021,45230,5
3/3/2021,45231,17
3/3/2021,45232,1
3/3/2021,45233,4
3/3/2021,45236,10
3/3/2021,45237,3
3/3/2021,45238,16
3/3/2021,45239,13
3/3/2021,45240,10
3/3/2021,45241,5
3/3/2021,45242,10
3/3/2021,45243,4
3/3/2021,45244,5
3/3/2021,45246,3
3/3/2021,45247,6
3/3/2021,45248,4
3/3/2021,45249,2
3/3/2021,45251,3
3/3/2021,45252,1
3/3/2021,45255,6
3/4/2021,45002,4
3/4/2021,45030,2
3/4/2021,45052,1
3/4/2021,45111,1
3/4/2021,45140,1
3/4/2021,45174,1
3/4/2021,45202,7
3/4/2021,45203,2
3/4/2021,45204,2
3/4/2021,45205,1
3/4/2021,45206,7
3/4/2021,45207,2
3/4/2021,45208,7
3/4/2021,45209,6
3/4/2021,45211,8
3/4/2021,45212,7
3/4/2021,45213,7
3/4/2021,45214,1
3/4/2021,45215,5
3/4/2021,45216,4
3/4/2021,45217,2
3/4/2021,45218,3
3/4/2021,45219,4
3/4/2021,45220,5
3/4/2021,45221,1
3/4/2021,45223,2
3/4/2021,45224,7
3/4/2021,45225,11
3/4/2021,45226,1
3/4/2021,45227,5
3/4/2021,45229,3
3/4/2021,45230,4
3/4/2021,45231,16
3/4/2021,45232,1
3/4/2021,45233,4
3/4/2021,45236,10
3/4/2021,45237,5
3/4/2021,45238,4
3/4/2021,45239,11
3/4/2021,45240,7
3/4/2021,45241,4
3/4/2021,45242,10
3/4/2021,45243,2
3/4/2021,45244,4
3/4/2021,45246,2
3/4/2021,45247,7
3/4/2021,45248,6
3/4/2021,45249,1
3/4/2021,45251,5
3/4/2021,45252,4
3/4/2021,45255,5
3/5/2021,45002,2
3/5/2021,45030,5
3/5/2021,45140,5
3/5/2021,45202,3
3/5/2021,45204,1
3/5/2021,45205,1
3/5/2021,45206,3
3/5/2021,45207,2
3/5/2021,45208,9
3/5/2021,45209,3
3/5/2021,45211,7
3/5/2021,45212,5
3/5/2021,45213,3
3/5/2021,45215,6
3/5/2021,45216,1
3/5/2021,45217,1
3/5/2021,45218,1
3/5/2021,45219,2
3/5/2021,45220,2
3/5/2021,45224,3
3/5/2021,45225,4
3/5/2021,45227,5
3/5/2021,45229,3
3/5/2021,45230,2
3/5/2021,45231,7
3/5/2021,45232,2
3/5/2021,45233,4
3/5/2021,45236,3
3/5/2021,45237,8
3/5/2021,45238,7
3/5/2021,45239,11
3/5/2021,45240,11
3/5/2021,45241,5
3/5/2021,45242,5
3/5/2021,45243,2
3/5/2021,45244,3
3/5/2021,45246,1
3/5/2021,45247,8
3/5/2021,45248,6
3/5/2021,45249,3
3/5/2021,45251,7
3/5/2021,45252,1
3/5/2021,45255,5
3/6/2021,45002,3
3/6/2021,45030,1
3/6/2021,45140,2
3/6/2021,45174,1
3/6/2021,45202,5
3/6/2021,45205,3
3/6/2021,45206,1
3/6/2021,45208,1
3/6/2021,45211,3
3/6/2021,45212,4
3/6/2021,45213,1
3/6/2021,45214,2
3/6/2021,45215,7
3/6/2021,45217,1
3/6/2021,45218,2
3/6/2021,45219,6
3/6/2021,45220,2
3/6/2021,45223,1
3/6/2021,45224,3
3/6/2021,45227,6
3/6/2021,45229,1
3/6/2021,45230,3
3/6/2021,45231,6
3/6/2021,45233,1
3/6/2021,45236,7
3/6/2021,45237,4
3/6/2021,45238,13
3/6/2021,45239,5
3/6/2021,45240,3
3/6/2021,45241,2
3/6/2021,45242,6
3/6/2021,45243,1
3/6/2021,45244,2
3/6/2021,45246,1
3/6/2021,45247,5
3/6/2021,45248,5
3/6/2021,45249,8
3/6/2021,45251,4
3/6/2021,45255,4
3/7/2021,45002,3
3/7/2021,45030,4
3/7/2021,45140,1
3/7/2021,45202,3
3/7/2021,45203,1
3/7/2021,45205,1
3/7/2021,45207,4
3/7/2021,45208,4
3/7/2021,45211,9
3/7/2021,45212,8
3/7/2021,45214,1
3/7/2021,45215,6
3/7/2021,45216,1
3/7/2021,45219,2
3/7/2021,45220,2
3/7/2021,45223,2
3/7/2021,45224,5
3/7/2021,45226,1
3/7/2021,45227,7
3/7/2021,45230,3
3/7/2021,45231,13
3/7/2021,45232,1
3/7/2021,45233,1
3/7/2021,45236,3
3/7/2021,45237,2
3/7/2021,45238,2
3/7/2021,45239,4
3/7/2021,45240,3
3/7/2021,45241,3
3/7/2021,45242,4
3/7/2021,45243,2
3/7/2021,45244,2
3/7/2021,45246,3
3/7/2021,45247,6
3/7/2021,45248,6
3/7/2021,45249,1
3/7/2021,45251,7
3/7/2021,45252,1
3/7/2021,45255,3
3/8/2021,45002,3
3/8/2021,45030,3
3/8/2021,45051,3
3/8/2021,45052,2
3/8/2021,45140,1
3/8/2021,45174,1
3/8/2021,45202,1
3/8/2021,45203,1
3/8/2021,45204,3
3/8/2021,45205,2
3/8/2021,45206,2
3/8/2021,45207,3
3/8/2021,45208,4
3/8/2021,45209,2
3/8/2021,45211,6
3/8/2021,45212,7
3/8/2021,45213,4
3/8/2021,45214,2
3/8/2021,45215,3
3/8/2021,45216,1
3/8/2021,45218,3
3/8/2021,45219,1
3/8/2021,45221,1
3/8/2021,45223,1
3/8/2021,45224,4
3/8/2021,45226,3
3/8/2021,45227,9
3/8/2021,45229,1
3/8/2021,45230,6
3/8/2021,45231,7
3/8/2021,45232,1
3/8/2021,45233,2
3/8/2021,45236,8
3/8/2021,45237,7
3/8/2021,45238,7
3/8/2021,45239,8
3/8/2021,45240,5
3/8/2021,45241,9
3/8/2021,45242,4
3/8/2021,45243,3
3/8/2021,45244,1
3/8/2021,45246,3
3/8/2021,45247,5
3/8/2021,45248,5
3/8/2021,45249,2
3/8/2021,45251,7
3/8/2021,45255,1
3/9/2021,45002,1
3/9/2021,45030,5
3/9/2021,45033,2
3/9/2021,45052,1
3/9/2021,45140,5
3/9/2021,45205,2
3/9/2021,45206,1
3/9/2021,45207,1
3/9/2021,45208,1
3/9/2021,45209,4
3/9/2021,45211,9
3/9/2021,45212,2
3/9/2021,45213,4
3/9/2021,45215,8
3/9/2021,45216,2
3/9/2021,45218,1
3/9/2021,45219,1
3/9/2021,45223,1
3/9/2021,45224,2
3/9/2021,45225,2
3/9/2021,45226,2
3/9/2021,45227,4
3/9/2021,45229,6
3/9/2021,45230,3
3/9/2021,45231,10
3/9/2021,45232,1
3/9/2021,45236,4
3/9/2021,45237,1
3/9/2021,45238,8
3/9/2021,45239,5
3/9/2021,45240,5
3/9/2021,45241,2
3/9/2021,45242,4
3/9/2021,45243,1
3/9/2021,45244,2
3/9/2021,45246,1
3/9/2021,45247,4
3/9/2021,45249,4
3/9/2021,45251,4
3/9/2021,45255,3
3/10/2021,45002,3
3/10/2021,45030,7
3/10/2021,45052,2
3/10/2021,45140,5
3/10/2021,45202,2
3/10/2021,45205,4
3/10/2021,45206,2
3/10/2021,45207,3
3/10/2021,45208,3
3/10/2021,45209,3
3/10/2021,45211,6
3/10/2021,45212,9
3/10/2021,45213,2
3/10/2021,45214,1
3/10/2021,45215,12
3/10/2021,45216,3
3/10/2021,45218,1
3/10/2021,45223,4
3/10/2021,45224,4
3/10/2021,45225,1
3/10/2021,45226,2
3/10/2021,45227,6
3/10/2021,45229,1
3/10/2021,45230,5
3/10/2021,45231,8
3/10/2021,45232,1
3/10/2021,45233,4
3/10/2021,45236,6
3/10/2021,45237,5
3/10/2021,45238,10
3/10/2021,45239,6
3/10/2021,45240,3
3/10/2021,45241,6
3/10/2021,45242,10
3/10/2021,45243,5
3/10/2021,45244,2
3/10/2021,45246,1
3/10/2021,45247,5
3/10/2021,45248,5
3/10/2021,45249,4
3/10/2021,45251,4
3/10/2021,45255,6
3/11/2021,45002,3
3/11/2021,45030,2
3/11/2021,45140,4
3/11/2021,45174,1
3/11/2021,45202,1
3/11/2021,45204,4
3/11/2021,45205,3
3/11/2021,45206,2
3/11/2021,45208,2
3/11/2021,45209,1
3/11/2021,45211,10
3/11/2021,45212,3
3/11/2021,45213,3
3/11/2021,45214,1
3/11/2021,45215,6
3/11/2021,45216,1
3/11/2021,45217,1
3/11/2021,45219,3
3/11/2021,45220,5
3/11/2021,45223,2
3/11/2021,45224,2
3/11/2021,45225,2
3/11/2021,45226,2
3/11/2021,45227,5
3/11/2021,45230,6
3/11/2021,45231,5
3/11/2021,45233,4
3/11/2021,45236,4
3/11/2021,45237,4
3/11/2021,45238,7
3/11/2021,45239,2
3/11/2021,45240,5
3/11/2021,45241,2
3/11/2021,45242,4
3/11/2021,45243,4
3/11/2021,45246,1
3/11/2021,45247,1
3/11/2021,45248,3
3/11/2021,45249,3
3/11/2021,45251,4
3/11/2021,45252,1
3/11/2021,45255,6
3/12/2021,45002,3
3/12/2021,45052,1
3/12/2021,45140,3
3/12/2021,45202,3
3/12/2021,45203,1
3/12/2021,45204,2
3/12/2021,45205,1
3/12/2021,45208,1
3/12/2021,45209,2
3/12/2021,45211,6
3/12/2021,45212,3
3/12/2021,45213,3
3/12/2021,45214,1
3/12/2021,45215,4
3/12/2021,45217,1
3/12/2021,45219,1
3/12/2021,45220,1
3/12/2021,45221,1
3/12/2021,45223,4
3/12/2021,45224,6
3/12/2021,45225,1
3/12/2021,45227,1
3/12/2021,45230,4
3/12/2021,45231,7
3/12/2021,45232,1
3/12/2021,45233,8
3/12/2021,45236,4
3/12/2021,45237,4
