Case Report Date,ZipCode,Frequency
07/04/2020,45248,5
07/04/2020,45251,2
07/04/2020,45252,1
07/04/2020,45255,2
07/04/2020,91325,1
07/05/2020,45002,2
07/05/2020,45140,1
07/05/2020,45202,4
07/05/2020,45203,1
07/05/2020,45204,1
07/05/2020,45205,3
07/05/2020,45206,2
07/05/2020,45208,1
07/05/2020,45209,2
07/05/2020,45211,12
07/05/2020,45212,1
07/05/2020,45214,1
07/05/2020,45215,2
07/05/2020,45223,2
07/05/2020,45224,2
07/05/2020,45225,1
07/05/2020,45227,2
07/05/2020,45229,2
07/05/2020,45231,5
07/05/2020,45233,2
07/05/2020,45236,1
07/05/2020,45237,3
07/05/2020,45238,3
07/05/2020,45239,4
07/05/2020,45240,5
07/05/2020,45241,4
07/05/2020,45243,1
07/05/2020,45246,1
07/05/2020,45247,1
07/05/2020,45248,2
07/05/2020,45251,1
07/05/2020,45252,1
07/05/2020,45255,3
07/06/2020,,1
07/06/2020,43230,1
07/06/2020,45002,4
07/06/2020,45030,1
07/06/2020,45111,1
07/06/2020,45140,2
07/06/2020,45174,1
07/06/2020,45202,6
07/06/2020,45203,2
07/06/2020,45205,6
07/06/2020,45206,3
07/06/2020,45207,2
07/06/2020,45208,1
07/06/2020,45209,1
07/06/2020,45211,11
07/06/2020,45212,2
07/06/2020,45213,1
07/06/2020,45214,1
07/06/2020,45215,8
07/06/2020,45219,6
07/06/2020,45220,1
07/06/2020,45223,1
07/06/2020,45224,4
07/06/2020,45225,2
07/06/2020,45227,3
07/06/2020,45229,2
07/06/2020,45231,7
07/06/2020,45233,6
07/06/2020,45236,1
07/06/2020,45237,5
07/06/2020,45238,10
07/06/2020,45239,6
07/06/2020,45240,12
07/06/2020,45241,1
07/06/2020,45242,5
07/06/2020,45243,3
07/06/2020,45247,3
07/06/2020,45248,1
07/06/2020,45251,6
07/06/2020,45253,1
07/06/2020,45255,1
07/07/2020,,2
07/07/2020,45202,9
07/07/2020,45203,2
07/07/2020,45205,2
07/07/2020,45207,3
07/07/2020,45208,3
07/07/2020,45209,2
07/07/2020,45211,9
07/07/2020,45212,1
07/07/2020,45213,3
07/07/2020,45215,2
07/07/2020,45217,1
07/07/2020,45218,1
07/07/2020,45219,5
07/07/2020,45220,6
07/07/2020,45223,2
07/07/2020,45224,1
07/07/2020,45225,3
07/07/2020,45227,4
07/07/2020,45229,1
07/07/2020,45230,2
07/07/2020,45231,3
07/07/2020,45233,1
07/07/2020,45236,3
07/07/2020,45237,6
07/07/2020,45238,1
07/07/2020,45239,5
07/07/2020,45240,8
07/07/2020,45241,3
07/07/2020,45242,1
07/07/2020,45246,1
07/07/2020,45247,3
07/07/2020,45248,5
07/07/2020,45249,1
07/07/2020,45251,2
07/08/2020,,1
07/08/2020,44273,1
07/08/2020,45002,4
07/08/2020,45030,5
07/08/2020,45140,1
07/08/2020,45202,2
07/08/2020,45205,5
07/08/2020,45206,1
07/08/2020,45209,2
07/08/2020,45211,7
07/08/2020,45212,5
07/08/2020,45213,1
07/08/2020,45215,1
07/08/2020,45216,1
07/08/2020,45217,2
07/08/2020,45219,1
07/08/2020,45220,4
07/08/2020,45223,1
07/08/2020,45224,3
07/08/2020,45225,4
07/08/2020,45227,1
07/08/2020,45229,4
07/08/2020,45230,3
07/08/2020,45231,14
07/08/2020,45232,1
07/08/2020,45233,5
07/08/2020,45237,1
07/08/2020,45238,7
07/08/2020,45239,4
07/08/2020,45240,4
07/08/2020,45241,1
07/08/2020,45242,4
07/08/2020,45243,3
07/08/2020,45246,1
07/08/2020,45247,2
07/08/2020,45248,4
07/08/2020,45249,3
07/08/2020,45251,3
07/08/2020,45255,2
07/08/2020,45780,1
07/09/2020,45002,3
07/09/2020,45030,2
07/09/2020,45140,1
07/09/2020,45202,4
07/09/2020,45203,1
07/09/2020,45204,1
07/09/2020,45205,3
07/09/2020,45206,1
07/09/2020,45207,2
07/09/2020,45208,4
07/09/2020,45209,2
07/09/2020,45211,10
07/09/2020,45212,1
07/09/2020,45213,7
07/09/2020,45214,2
07/09/2020,45215,5
07/09/2020,45217,1
07/09/2020,45219,9
07/09/2020,45220,3
07/09/2020,45223,3
07/09/2020,45224,5
07/09/2020,45225,2
07/09/2020,45227,3
07/09/2020,45229,4
07/09/2020,45231,11
07/09/2020,45232,3
07/09/2020,45233,9
07/09/2020,45236,3
07/09/2020,45237,4
07/09/2020,45238,11
07/09/2020,45239,8
07/09/2020,45240,6
07/09/2020,45241,3
07/09/2020,45242,2
07/09/2020,45244,2
07/09/2020,45246,3
07/09/2020,45247,4
07/09/2020,45248,1
07/09/2020,45249,2
07/09/2020,45251,6
07/09/2020,45255,1
07/10/2020,,2
07/10/2020,45002,5
07/10/2020,45030,2
07/10/2020,45174,3
07/10/2020,45202,4
07/10/2020,45203,2
07/10/2020,45204,2
07/10/2020,45205,2
07/10/2020,45206,3
07/10/2020,45207,1
07/10/2020,45208,7
07/10/2020,45209,3
07/10/2020,45211,10
07/10/2020,45212,6
07/10/2020,45213,4
07/10/2020,45214,3
07/10/2020,45215,9
07/10/2020,45216,2
07/10/2020,45217,1
07/10/2020,45218,2
07/10/2020,45219,4
07/10/2020,45220,4
07/10/2020,45223,4
07/10/2020,45224,3
07/10/2020,45225,5
07/10/2020,45226,1
07/10/2020,45227,4
07/10/2020,45229,3
07/10/2020,45230,2
07/10/2020,45231,8
07/10/2020,45232,3
07/10/2020,45233,7
07/10/2020,45236,4
07/10/2020,45237,7
07/10/2020,45238,7
07/10/2020,45239,7
07/10/2020,45240,8
07/10/2020,45241,3
07/10/2020,45242,5
07/10/2020,45243,1
07/10/2020,45244,1
07/10/2020,45246,3
07/10/2020,45247,6
07/10/2020,45248,8
07/10/2020,45251,6
07/10/2020,45252,2
07/11/2020,,2
07/11/2020,45002,3
07/11/2020,45030,5
07/11/2020,45103,1
07/11/2020,45140,3
07/11/2020,45202,10
07/11/2020,45204,1
07/11/2020,45205,2
07/11/2020,45206,3
07/11/2020,45207,3
07/11/2020,45208,3
07/11/2020,45209,5
07/11/2020,45211,19
07/11/2020,45212,7
07/11/2020,45213,1
07/11/2020,45215,6
07/11/2020,45217,2
07/11/2020,45218,1
07/11/2020,45219,10
07/11/2020,45220,6
07/11/2020,45223,4
07/11/2020,45224,8
07/11/2020,45225,1
07/11/2020,45227,4
07/11/2020,45229,1
07/11/2020,45230,2
07/11/2020,45231,16
07/11/2020,45232,1
07/11/2020,45233,8
07/11/2020,45236,5
07/11/2020,45237,8
07/11/2020,45238,11
07/11/2020,45239,8
07/11/2020,45240,5
07/11/2020,45241,1
07/11/2020,45242,2
07/11/2020,45243,1
07/11/2020,45244,5
07/11/2020,45246,2
07/11/2020,45247,3
07/11/2020,45248,5
07/11/2020,45249,1
07/11/2020,45251,13
07/11/2020,45252,1
07/11/2020,45253,1
07/11/2020,45255,2
07/12/2020,,2
07/12/2020,45140,1
07/12/2020,45202,4
07/12/2020,45203,3
07/12/2020,45204,2
07/12/2020,45207,1
07/12/2020,45208,6
07/12/2020,45209,4
07/12/2020,45211,4
07/12/2020,45213,5
07/12/2020,45214,2
07/12/2020,45215,2
07/12/2020,45216,4
07/12/2020,45219,4
07/12/2020,45220,1
07/12/2020,45223,2
07/12/2020,45224,1
07/12/2020,45226,1
07/12/2020,45227,1
07/12/2020,45229,3
07/12/2020,45230,2
07/12/2020,45231,3
07/12/2020,45232,1
07/12/2020,45233,3
07/12/2020,45236,5
07/12/2020,45237,3
07/12/2020,45238,9
07/12/2020,45239,2
07/12/2020,45240,3
07/12/2020,45241,2
07/12/2020,45242,1
07/12/2020,45243,1
07/12/2020,45244,2
07/12/2020,45246,1
07/12/2020,45247,1
07/12/2020,45248,5
07/12/2020,45249,1
07/12/2020,45251,3
07/13/2020,45002,3
07/13/2020,45030,2
07/13/2020,45140,1
07/13/2020,45174,3
07/13/2020,45202,3
07/13/2020,45205,3
07/13/2020,45206,2
07/13/2020,45207,2
07/13/2020,45208,5
07/13/2020,45209,1
07/13/2020,45211,7
07/13/2020,45212,4
07/13/2020,45213,4
07/13/2020,45214,2
07/13/2020,45215,2
07/13/2020,45217,1
07/13/2020,45218,1
07/13/2020,45219,3
07/13/2020,45220,4
07/13/2020,45221,1
07/13/2020,45223,4
07/13/2020,45224,6
07/13/2020,45225,4
07/13/2020,45226,1
07/13/2020,45227,6
07/13/2020,45229,2
07/13/2020,45230,2
07/13/2020,45231,9
07/13/2020,45233,2
07/13/2020,45236,2
07/13/2020,45237,4
07/13/2020,45238,10
07/13/2020,45239,3
07/13/2020,45240,6
07/13/2020,45241,1
07/13/2020,45242,3
07/13/2020,45243,2
07/13/2020,45244,1
07/13/2020,45246,3
07/13/2020,45247,3
07/13/2020,45248,2
07/13/2020,45249,1
07/13/2020,45251,1
07/13/2020,45252,1
07/13/2020,45255,2
07/14/2020,,1
07/14/2020,45002,1
07/14/2020,45202,7
07/14/2020,45204,1
07/14/2020,45205,4
07/14/2020,45206,7
07/14/2020,45207,2
07/14/2020,45208,4
07/14/2020,45209,3
07/14/2020,45211,11
07/14/2020,45212,1
07/14/2020,45213,3
07/14/2020,45214,3
07/14/2020,45215,2
07/14/2020,45216,1
07/14/2020,45217,1
07/14/2020,45218,2
07/14/2020,45223,2
07/14/2020,45224,2
07/14/2020,45225,1
07/14/2020,45226,1
07/14/2020,45227,5
07/14/2020,45229,1
07/14/2020,45230,3
07/14/2020,45231,4
07/14/2020,45232,3
07/14/2020,45233,3
07/14/2020,45236,2
07/14/2020,45237,4
07/14/2020,45238,7
07/14/2020,45239,2
07/14/2020,45240,4
07/14/2020,45241,2
07/14/2020,45243,1
07/14/2020,45247,3
07/14/2020,45248,5
07/14/2020,45249,1
07/14/2020,45251,4
07/14/2020,45252,1
07/15/2020,,1
07/15/2020,44023,1
07/15/2020,45002,3
07/15/2020,45030,2
07/15/2020,45140,4
07/15/2020,45202,4
07/15/2020,45204,1
07/15/2020,45205,2
07/15/2020,45206,2
07/15/2020,45208,6
07/15/2020,45211,3
07/15/2020,45212,3
07/15/2020,45213,1
07/15/2020,45214,4
07/15/2020,45215,3
07/15/2020,45218,1
07/15/2020,45219,5
07/15/2020,45220,3
07/15/2020,45223,1
07/15/2020,45225,1
07/15/2020,45227,8
07/15/2020,45230,4
07/15/2020,45231,6
07/15/2020,45233,7
07/15/2020,45236,1
07/15/2020,45237,4
07/15/2020,45238,7
07/15/2020,45239,6
07/15/2020,45240,7
07/15/2020,45241,2
07/15/2020,45242,3
07/15/2020,45244,1
07/15/2020,45246,4
07/15/2020,45247,4
07/15/2020,45248,3
07/15/2020,45249,3
07/15/2020,45251,1
07/15/2020,45277,1
07/16/2020,,3
07/16/2020,45002,2
07/16/2020,45030,4
07/16/2020,45052,1
07/16/2020,45140,3
07/16/2020,45202,9
07/16/2020,45203,1
07/16/2020,45204,6
07/16/2020,45205,2
07/16/2020,45206,5
07/16/2020,45207,1
07/16/2020,45208,11
07/16/2020,45209,2
07/16/2020,45211,6
07/16/2020,45212,5
07/16/2020,45213,2
07/16/2020,45214,2
07/16/2020,45215,7
07/16/2020,45216,3
07/16/2020,45218,1
07/16/2020,45219,8
07/16/2020,45220,1
07/16/2020,45221,1
07/16/2020,45223,3
07/16/2020,45224,3
07/16/2020,45225,1
07/16/2020,45226,2
07/16/2020,45227,5
07/16/2020,45229,4
07/16/2020,45230,5
07/16/2020,45231,7
07/16/2020,45232,1
07/16/2020,45233,7
07/16/2020,45236,1
07/16/2020,45237,4
07/16/2020,45238,5
07/16/2020,45239,2
07/16/2020,45240,8
07/16/2020,45242,4
07/16/2020,45243,2
07/16/2020,45244,1
07/16/2020,45247,6
07/16/2020,45248,10
07/16/2020,45249,4
07/16/2020,45251,8
07/16/2020,45255,2
07/17/2020,,3
07/17/2020,45002,1
07/17/2020,45030,2
07/17/2020,45152,1
07/17/2020,45174,1
07/17/2020,45202,12
07/17/2020,45205,2
07/17/2020,45206,2
07/17/2020,45207,1
07/17/2020,45209,2
07/17/2020,45211,6
07/17/2020,45212,5
07/17/2020,45213,1
07/17/2020,45214,1
07/17/2020,45215,5
07/17/2020,45217,1
07/17/2020,45218,1
07/17/2020,45219,4
07/17/2020,45220,2
07/17/2020,45223,3
07/17/2020,45224,4
07/17/2020,45227,5
07/17/2020,45229,3
07/17/2020,45230,2
07/17/2020,45231,7
07/17/2020,45232,1
07/17/2020,45233,6
07/17/2020,45236,1
07/17/2020,45237,5
07/17/2020,45238,10
07/17/2020,45239,8
07/17/2020,45240,6
07/17/2020,45241,1
07/17/2020,45242,4
07/17/2020,45243,1
07/17/2020,45244,1
07/17/2020,45246,2
07/17/2020,45247,3
07/17/2020,45248,3
07/17/2020,45251,1
07/17/2020,45252,1
07/17/2020,45255,2
07/18/2020,,1
07/18/2020,45002,1
07/18/2020,45140,1
07/18/2020,45202,6
07/18/2020,45203,2
07/18/2020,45205,3
07/18/2020,45206,8
07/18/2020,45208,2
07/18/2020,45209,3
07/18/2020,45211,6
07/18/2020,45214,2
07/18/2020,45215,7
07/18/2020,45216,1
07/18/2020,45217,2
07/18/2020,45219,3
07/18/2020,45220,2
07/18/2020,45223,3
07/18/2020,45224,2
07/18/2020,45225,1
07/18/2020,45227,4
07/18/2020,45229,3
07/18/2020,45230,2
07/18/2020,45231,8
07/18/2020,45233,4
07/18/2020,45236,1
07/18/2020,45237,3
07/18/2020,45238,14
07/18/2020,45239,4
07/18/2020,45240,8
07/18/2020,45241,1
07/18/2020,45242,4
07/18/2020,45243,1
07/18/2020,45244,2
07/18/2020,45246,1
07/18/2020,45247,6
07/18/2020,45248,3
07/18/2020,45251,2
07/18/2020,45255,1
07/19/2020,,1
07/19/2020,45002,1
07/19/2020,45030,2
07/19/2020,45140,1
07/19/2020,45202,4
07/19/2020,45205,1
07/19/2020,45209,4
07/19/2020,45211,5
07/19/2020,45212,2
07/19/2020,45213,2
07/19/2020,45215,6
07/19/2020,45217,2
07/19/2020,45219,1
07/19/2020,45223,2
07/19/2020,45224,3
07/19/2020,45226,2
07/19/2020,45227,2
07/19/2020,45230,2
07/19/2020,45231,3
07/19/2020,45233,1
07/19/2020,45236,4
07/19/2020,45237,6
07/19/2020,45238,3
07/19/2020,45239,4
07/19/2020,45240,4
07/19/2020,45241,2
07/19/2020,45242,4
07/19/2020,45247,1
07/19/2020,45248,5
07/19/2020,45249,3
07/19/2020,45251,2
07/20/2020,45030,3
07/20/2020,45140,4
07/20/2020,45202,10
07/20/2020,45203,1
07/20/2020,45204,2
07/20/2020,45205,3
07/20/2020,45206,1
07/20/2020,45207,2
07/20/2020,45208,4
07/20/2020,45209,1
07/20/2020,45211,4
07/20/2020,45212,3
07/20/2020,45213,1
07/20/2020,45215,3
07/20/2020,45216,1
07/20/2020,45217,3
07/20/2020,45219,2
07/20/2020,45223,1
07/20/2020,45224,1
07/20/2020,45226,1
07/20/2020,45227,1
07/20/2020,45229,1
07/20/2020,45230,4
07/20/2020,45231,9
07/20/2020,45232,1
07/20/2020,45233,1
07/20/2020,45236,3
07/20/2020,45237,10
07/20/2020,45238,7
07/20/2020,45239,2
07/20/2020,45240,3
07/20/2020,45241,2
07/20/2020,45242,7
07/20/2020,45243,1
07/20/2020,45244,1
07/20/2020,45246,3
07/20/2020,45247,3
07/20/2020,45248,6
07/20/2020,45249,1
07/20/2020,45251,4
07/20/2020,47060,1
07/21/2020,,1
07/21/2020,45030,4
07/21/2020,45052,2
07/21/2020,45140,1
07/21/2020,45174,1
07/21/2020,45202,7
07/21/2020,45205,1
07/21/2020,45207,4
07/21/2020,45208,2
07/21/2020,45211,6
07/21/2020,45212,2
07/21/2020,45213,1
07/21/2020,45215,4
07/21/2020,45217,2
07/21/2020,45218,1
07/21/2020,45219,2
07/21/2020,45221,1
07/21/2020,45223,5
07/21/2020,45224,1
07/21/2020,45225,1
07/21/2020,45227,1
07/21/2020,45229,2
07/21/2020,45231,3
07/21/2020,45232,1
07/21/2020,45233,2
07/21/2020,45236,2
07/21/2020,45237,2
07/21/2020,45238,3
07/21/2020,45239,2
07/21/2020,45240,2
07/21/2020,45241,3
07/21/2020,45242,7
07/21/2020,45243,1
07/21/2020,45244,1
07/21/2020,45246,1
07/21/2020,45247,3
07/21/2020,45249,1
07/21/2020,45251,1
07/21/2020,45255,3
07/22/2020,45002,3
07/22/2020,45030,3
07/22/2020,45140,1
07/22/2020,45202,4
07/22/2020,45205,2
07/22/2020,45206,2
07/22/2020,45209,2
07/22/2020,45211,5
07/22/2020,45212,6
07/22/2020,45217,1
07/22/2020,45218,1
07/22/2020,45219,1
07/22/2020,45220,1
07/22/2020,45224,1
07/22/2020,45225,1
07/22/2020,45227,2
07/22/2020,45229,2
07/22/2020,45231,3
07/22/2020,45232,1
07/22/2020,45233,8
07/22/2020,45236,1
07/22/2020,45237,1
07/22/2020,45238,6
07/22/2020,45239,1
07/22/2020,45240,5
07/22/2020,45241,1
07/22/2020,45242,8
07/22/2020,45243,3
07/22/2020,45244,1
07/22/2020,45246,1
07/22/2020,45247,3
07/22/2020,45249,3
07/22/2020,45251,2
07/23/2020,,6
07/23/2020,41001,1
07/23/2020,45002,2
07/23/2020,45030,2
07/23/2020,45140,4
07/23/2020,45202,2
07/23/2020,45203,1
07/23/2020,45205,2
07/23/2020,45206,3
07/23/2020,45207,1
07/23/2020,45208,5
07/23/2020,45209,1
07/23/2020,45211,2
07/23/2020,45212,4
07/23/2020,45213,3
07/23/2020,45214,2
07/23/2020,45215,4
07/23/2020,45216,1
07/23/2020,45217,1
07/23/2020,45219,3
07/23/2020,45220,4
07/23/2020,45223,2
07/23/2020,45224,2
07/23/2020,45225,2
07/23/2020,45226,1
07/23/2020,45227,1
07/23/2020,45229,7
07/23/2020,45230,5
07/23/2020,45231,6
07/23/2020,45232,2
07/23/2020,45233,2
07/23/2020,45236,4
07/23/2020,45237,1
07/23/2020,45238,9
07/23/2020,45239,2
07/23/2020,45240,9
07/23/2020,45242,20
07/23/2020,45243,4
07/23/2020,45244,1
07/23/2020,45246,3
07/23/2020,45247,1
07/23/2020,45248,1
07/23/2020,45249,1
07/23/2020,45251,1
07/23/2020,45252,1
07/23/2020,45255,2
07/24/2020,,1
07/24/2020,45002,1
07/24/2020,45030,1
07/24/2020,45140,4
07/24/2020,45202,4
07/24/2020,45205,1
07/24/2020,45206,2
07/24/2020,45207,1
07/24/2020,45208,2
07/24/2020,45209,1
07/24/2020,45211,6
07/24/2020,45212,5
07/24/2020,45213,3
07/24/2020,45214,2
07/24/2020,45215,2
07/24/2020,45216,4
07/24/2020,45217,1
07/24/2020,45220,2
07/24/2020,45223,1
07/24/2020,45224,1
07/24/2020,45225,1
07/24/2020,45226,1
07/24/2020,45227,2
07/24/2020,45229,2
07/24/2020,45230,1
07/24/2020,45231,6
07/24/2020,45232,1
07/24/2020,45233,4
07/24/2020,45236,4
07/24/2020,45237,7
07/24/2020,45238,4
07/24/2020,45239,4
07/24/2020,45240,6
07/24/2020,45242,6
07/24/2020,45244,1
07/24/2020,45246,2
07/24/2020,45247,3
07/24/2020,45248,1
07/24/2020,45249,2
07/24/2020,45251,5
07/25/2020,45002,1
07/25/2020,45030,3
07/25/2020,45140,1
07/25/2020,45202,4
07/25/2020,45203,1
07/25/2020,45206,2
07/25/2020,45207,1
07/25/2020,45208,2
07/25/2020,45209,2
07/25/2020,45211,9
07/25/2020,45212,1
07/25/2020,45213,1
07/25/2020,45215,2
07/25/2020,45217,1
07/25/2020,45219,1
07/25/2020,45220,1
07/25/2020,45223,2
07/25/2020,45224,6
07/25/2020,45227,1
07/25/2020,45229,2
07/25/2020,45230,3
07/25/2020,45231,5
07/25/2020,45236,1
07/25/2020,45237,3
07/25/2020,45238,5
07/25/2020,45239,4
07/25/2020,45240,5
07/25/2020,45242,2
07/25/2020,45247,2
07/25/2020,45249,1
07/25/2020,45251,2
07/26/2020,45052,1
07/26/2020,45140,2
07/26/2020,45202,2
07/26/2020,45205,1
07/26/2020,45206,1
07/26/2020,45208,1
07/26/2020,45215,2
07/26/2020,45216,1
07/26/2020,45220,1
07/26/2020,45223,1
07/26/2020,45227,3
07/26/2020,45229,1
07/26/2020,45231,3
07/26/2020,45232,1
07/26/2020,45237,1
07/26/2020,45238,6
07/26/2020,45239,3
07/26/2020,45240,2
07/26/2020,45241,1
07/26/2020,45243,2
07/26/2020,45246,1
07/26/2020,45247,1
07/26/2020,45248,1
07/26/2020,45251,2
07/26/2020,45255,1
07/27/2020,,1
07/27/2020,44056,1
07/27/2020,45002,2
07/27/2020,45030,3
07/27/2020,45050,1
07/27/2020,45140,2
07/27/2020,45202,1
07/27/2020,45204,1
07/27/2020,45205,1
07/27/2020,45206,2
07/27/2020,45208,1
07/27/2020,45209,2
07/27/2020,45211,6
07/27/2020,45212,3
07/27/2020,45213,1
07/27/2020,45215,6
07/27/2020,45218,4
07/27/2020,45219,1
07/27/2020,45224,4
07/27/2020,45225,1
07/27/2020,45226,1
07/27/2020,45227,3
07/27/2020,45229,1
07/27/2020,45230,3
07/27/2020,45231,5
07/27/2020,45233,1
07/27/2020,45236,2
07/27/2020,45237,4
07/27/2020,45238,7
07/27/2020,45239,5
07/27/2020,45240,7
07/27/2020,45241,2
07/27/2020,45242,3
07/27/2020,45243,2
07/27/2020,45244,2
07/27/2020,45246,1
07/27/2020,45247,1
07/27/2020,45249,1
07/27/2020,45251,3
07/27/2020,45253,1
07/27/2020,45255,2
07/28/2020,,1
07/28/2020,45052,1
07/28/2020,45140,3
07/28/2020,45174,2
07/28/2020,45202,2
07/28/2020,45203,1
07/28/2020,45205,1
07/28/2020,45206,1
07/28/2020,45208,3
07/28/2020,45211,6
07/28/2020,45212,1
07/28/2020,45213,2
07/28/2020,45215,4
07/28/2020,45216,1
07/28/2020,45223,1
07/28/2020,45224,3
07/28/2020,45225,1
07/28/2020,45227,4
07/28/2020,45229,1
07/28/2020,45230,1
07/28/2020,45231,1
07/28/2020,45232,1
07/28/2020,45233,4
07/28/2020,45236,2
07/28/2020,45237,4
07/28/2020,45238,2
07/28/2020,45239,4
07/28/2020,45240,7
07/28/2020,45242,2
07/28/2020,45246,4
07/28/2020,45247,5
07/28/2020,45248,2
07/28/2020,45249,1
07/28/2020,45251,2
07/28/2020,45253,1
07/28/2020,45255,1
07/29/2020,,17
07/29/2020,41017,1
07/29/2020,45002,1
07/29/2020,45030,2
07/29/2020,45140,6
07/29/2020,45174,1
07/29/2020,45202,3
07/29/2020,45206,2
07/29/2020,45208,3
07/29/2020,45209,3
07/29/2020,45211,9
07/29/2020,45212,1
07/29/2020,45214,1
07/29/2020,45215,3
07/29/2020,45216,2
07/29/2020,45217,1
07/29/2020,45218,2
07/29/2020,45219,1
07/29/2020,45220,2
07/29/2020,45224,3
07/29/2020,45226,1
07/29/2020,45227,4
07/29/2020,45229,1
07/29/2020,45230,3
07/29/2020,45231,5
07/29/2020,45232,1
07/29/2020,45233,3
07/29/2020,45236,2
07/29/2020,45237,2
07/29/2020,45238,7
07/29/2020,45239,5
07/29/2020,45240,4
07/29/2020,45241,1
07/29/2020,45242,1
07/29/2020,45243,1
07/29/2020,45246,1
07/29/2020,45247,2
07/29/2020,45248,3
07/29/2020,45249,2
07/29/2020,45251,3
07/29/2020,45255,2
07/30/2020,,2
07/30/2020,41071,1
07/30/2020,45001,1
07/30/2020,45002,2
07/30/2020,45030,4
07/30/2020,45140,1
07/30/2020,45174,1
07/30/2020,45205,3
07/30/2020,45207,1
07/30/2020,45208,3
07/30/2020,45209,2
07/30/2020,45211,5
07/30/2020,45212,2
07/30/2020,45213,1
07/30/2020,45214,1
07/30/2020,45215,6
07/30/2020,45216,3
07/30/2020,45219,3
07/30/2020,45220,1
07/30/2020,45223,4
07/30/2020,45224,1
07/30/2020,45225,2
07/30/2020,45226,1
07/30/2020,45227,1
07/30/2020,45228,1
07/30/2020,45229,3
07/30/2020,45230,4
07/30/2020,45231,9
07/30/2020,45233,1
07/30/2020,45236,1
07/30/2020,45238,6
07/30/2020,45239,5
07/30/2020,45240,6
07/30/2020,45242,2
07/30/2020,45243,2
07/30/2020,45244,1
07/30/2020,45246,4
07/30/2020,45247,6
07/30/2020,45248,4
07/30/2020,45249,3
07/30/2020,45251,7
07/30/2020,45252,1
07/30/2020,45255,3
07/31/2020,,4
07/31/2020,45002,4
07/31/2020,45030,1
07/31/2020,45140,1
07/31/2020,45174,1
07/31/2020,45203,1
07/31/2020,45205,3
07/31/2020,45206,1
07/31/2020,45207,1
07/31/2020,45208,2
07/31/2020,45209,3
07/31/2020,45211,2
07/31/2020,45212,5
07/31/2020,45215,1
07/31/2020,45218,1
07/31/2020,45219,1
07/31/2020,45223,1
07/31/2020,45224,1
07/31/2020,45225,2
07/31/2020,45227,4
07/31/2020,45229,2
07/31/2020,45230,1
07/31/2020,45231,4
07/31/2020,45233,2
07/31/2020,45236,2
07/31/2020,45238,7
07/31/2020,45239,4
07/31/2020,45240,4
07/31/2020,45241,1
07/31/2020,45242,8
07/31/2020,45243,1
07/31/2020,45244,2
07/31/2020,45246,1
07/31/2020,45247,5
07/31/2020,45248,4
07/31/2020,45249,2
07/31/2020,45251,3
07/31/2020,45252,2
08/01/2020,45002,1
08/01/2020,45030,3
08/01/2020,45202,2
08/01/2020,45203,1
08/01/2020,45205,4
08/01/2020,45206,2
08/01/2020,45208,3
08/01/2020,45211,4
08/01/2020,45213,1
08/01/2020,45214,2
08/01/2020,45216,2
08/01/2020,45218,1
08/01/2020,45219,4
08/01/2020,45224,1
08/01/2020,45227,5
08/01/2020,45229,3
08/01/2020,45231,2
08/01/2020,45233,3
08/01/2020,45236,1
08/01/2020,45237,1
08/01/2020,45238,6
08/01/2020,45239,2
08/01/2020,45240,6
08/01/2020,45241,4
08/01/2020,45242,2
08/01/2020,45243,1
08/01/2020,45244,1
08/01/2020,45247,3
08/01/2020,45248,4
08/01/2020,45251,3
08/01/2020,45252,1
08/02/2020,40511,1
08/02/2020,45030,1
08/02/2020,45174,1
08/02/2020,45205,2
08/02/2020,45211,3
08/02/2020,45212,1
08/02/2020,45213,1
08/02/2020,45227,1
08/02/2020,45230,3
08/02/2020,45231,4
08/02/2020,45237,1
08/02/2020,45238,8
08/02/2020,45239,7
08/02/2020,45247,2
08/02/2020,45248,2
08/02/2020,45255,1
08/03/2020,45002,2
08/03/2020,45030,4
08/03/2020,45140,1
08/03/2020,45202,2
08/03/2020,45203,1
08/03/2020,45205,2
08/03/2020,45208,2
08/03/2020,45209,1
08/03/2020,45211,5
08/03/2020,45212,2
08/03/2020,45214,1
08/03/2020,45215,2
08/03/2020,45219,5
08/03/2020,45223,1
08/03/2020,45224,1
08/03/2020,45226,1
08/03/2020,45227,4
08/03/2020,45229,3
08/03/2020,45230,3
08/03/2020,45231,4
08/03/2020,45233,1
08/03/2020,45236,2
08/03/2020,45237,2
08/03/2020,45238,7
08/03/2020,45239,8
08/03/2020,45240,4
08/03/2020,45241,2
08/03/2020,45242,1
08/03/2020,45244,4
08/03/2020,45246,1
08/03/2020,45247,1
08/03/2020,45248,1
08/03/2020,45251,2
08/03/2020,45252,1
08/03/2020,45255,2
08/03/2020,45299,1
08/04/2020,,2
08/04/2020,45002,4
08/04/2020,45030,2
08/04/2020,45111,1
08/04/2020,45140,1
08/04/2020,45202,2
08/04/2020,45205,2
08/04/2020,45206,1
08/04/2020,45209,1
08/04/2020,45211,1
08/04/2020,45212,1
08/04/2020,45213,2
08/04/2020,45214,1
08/04/2020,45215,3
08/04/2020,45216,1
08/04/2020,45217,1
08/04/2020,45219,1
08/04/2020,45223,2
08/04/2020,45224,1
08/04/2020,45227,2
08/04/2020,45231,7
08/04/2020,45233,1
08/04/2020,45236,1
08/04/2020,45238,3
08/04/2020,45240,5
08/04/2020,45241,2
08/04/2020,45242,2
