"zip_code","time_frame","start_dt","end_dt","t_start","t_end","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.975.R."
45246,1,2020-06-15,2020-07-14,88,117,0.64340552611336,0.0504825821800658,0.561643835616438,0.746917808219178
45246,1,2020-06-16,2020-07-15,89,118,0.60235222200889,0.0481475110474816,0.52112676056338,0.704225352112676
45246,1,2020-06-17,2020-07-16,90,119,0.554978530882998,0.0478255263744714,0.463928571428571,0.642857142857143
45246,1,2020-06-18,2020-07-17,91,120,0.522084594310155,0.0496582065858413,0.430769230769231,0.623461538461538
45246,1,2020-06-19,2020-07-18,92,121,0.494017248464928,0.0478724322412476,0.415384615384615,0.577307692307692
45246,1,2020-06-20,2020-07-19,93,122,0.467626528560349,0.0462252749528691,0.391923076923077,0.553846153846154
45246,1,2020-06-21,2020-07-20,94,123,0.425459397360923,0.0536114382153626,0.316666666666667,0.516666666666667
45246,1,2020-06-22,2020-07-21,95,124,0.407547220145848,0.054257764789333,0.315789473684211,0.508771929824561
45246,2,2020-11-15,2020-12-14,2,31,1.28043674442035,0.0252380842456853,1.23510971786834,1.32452978056426
45246,2,2020-11-16,2020-12-15,3,32,1.22031200392284,0.0232974903370261,1.17684615384615,1.26007692307692
45246,2,2020-11-17,2020-12-16,4,33,1.15793712005998,0.025280549732132,1.11051401869159,1.20101246105919
45246,2,2020-11-18,2020-12-17,5,34,1.11143274454776,0.0258362286406594,1.06479430379747,1.16139240506329
45246,2,2020-11-19,2020-12-18,6,35,1.0781067939869,0.0290595455751645,1.02866242038217,1.14028662420382
45246,2,2020-11-20,2020-12-19,7,36,1.0494818487282,0.0291116293455862,1.00139344262295,1.10368852459016
45246,2,2020-11-21,2020-12-20,8,37,1.03114731392607,0.0321228775335878,0.983388704318937,1.08970099667774
45246,2,2020-11-22,2020-12-21,9,38,1.01099077483578,0.0316445835024123,0.953177257525084,1.06864548494983
45246,2,2020-11-23,2020-12-22,10,39,0.997655973659871,0.0293475087217135,0.942565359477124,1.04918300653595
45246,2,2020-11-24,2020-12-23,11,40,0.98691252977797,0.0284167129077803,0.93314332247557,1.03428338762215
45246,2,2020-11-25,2020-12-24,12,41,0.966036192760692,0.0302394651311576,0.900084459459459,1.01528716216216
45246,2,2020-11-26,2020-12-25,13,42,0.95618669068905,0.0315376576862499,0.888888888888889,1.01223958333333
45246,2,2020-11-27,2020-12-26,14,43,0.953662441687602,0.0289958391948382,0.891156462585034,1.00178571428571
45246,2,2020-11-28,2020-12-27,15,44,0.948061045124254,0.0282416869756886,0.892037671232877,0.993150684931507
45246,2,2020-11-29,2020-12-28,16,45,0.945205706030258,0.0285103231483684,0.893135593220339,0.991779661016949
45246,2,2020-11-30,2020-12-29,17,46,0.94008274867207,0.0272710477081696,0.892087542087542,0.99023569023569
45246,2,2020-12-01,2020-12-30,18,47,0.934659171161628,0.030159660113099,0.877380952380952,0.998554421768707
45246,2,2020-12-02,2020-12-31,19,48,0.926967432782862,0.0306521780490763,0.870017793594306,0.989501779359431
45246,2,2020-12-03,2021-01-01,20,49,0.922475771473112,0.0298636338577343,0.863284132841328,0.97979704797048
45246,2,2020-12-04,2021-01-02,21,50,0.920463945334948,0.0305101680830692,0.856090909090909,0.974545454545454
45246,2,2020-12-05,2021-01-03,22,51,0.917446243297681,0.0311513955834833,0.858736059479554,0.973977695167286
45246,2,2020-12-06,2021-01-04,23,52,0.913961685991179,0.0324383316727353,0.848148148148148,0.976203703703704
45246,2,2020-12-07,2021-01-05,24,53,0.91142637706885,0.0317327668421161,0.851164874551971,0.96415770609319
45246,2,2020-12-08,2021-01-06,25,54,0.910865751211856,0.0313125634764877,0.847644927536232,0.956521739130435
45246,2,2020-12-09,2021-01-07,26,55,0.912266387270507,0.030904058036531,0.856226053639847,0.961685823754789
45246,2,2020-12-10,2021-01-08,27,56,0.911437775682329,0.0321091629213471,0.856395348837209,0.968992248062015
45246,2,2020-12-11,2021-01-09,28,57,0.911906152932191,0.0319507986454337,0.859027777777778,0.976190476190476
45246,2,2020-12-12,2021-01-10,29,58,0.908733773035059,0.0322023379307664,0.844028340080972,0.96163967611336
45246,2,2020-12-13,2021-01-11,30,59,0.901376254305718,0.0318863647847395,0.838823529411765,0.956862745098039
45246,2,2020-12-14,2021-01-12,31,60,0.892920873193678,0.029102398958593,0.836184210526316,0.941823308270677
45246,2,2020-12-15,2021-01-13,32,61,0.888341227952539,0.0320428651434722,0.821334586466165,0.943609022556391
45246,2,2020-12-16,2021-01-14,33,62,0.883236232816603,0.0319168803500372,0.818606870229008,0.941125954198473
45246,2,2020-12-17,2021-01-15,34,63,0.878196982815807,0.0306654167178715,0.816793893129771,0.935114503816794
45246,2,2020-12-18,2021-01-16,35,64,0.87637751725984,0.02989642273604,0.815490196078431,0.935588235294118
45246,2,2020-12-19,2021-01-17,36,65,0.872370678387795,0.0308648244945669,0.818548387096774,0.931451612903226
45246,2,2020-12-20,2021-01-18,37,66,0.866582886074175,0.0296962539179743,0.811044176706827,0.925803212851406
45246,2,2020-12-21,2021-01-19,38,67,0.8536612601438,0.0285402390767464,0.80136186770428,0.908852140077821
45246,2,2020-12-22,2021-01-20,39,68,0.839139331951731,0.0265238397587812,0.78425572519084,0.89131679389313
45246,2,2020-12-23,2021-01-21,40,69,0.825767045281924,0.0259679696219063,0.776841085271318,0.875968992248062
45246,2,2020-12-24,2021-01-22,41,70,0.818957191014817,0.0277274692699781,0.770816733067729,0.878784860557769
45246,2,2020-12-25,2021-01-23,42,71,0.809230938608636,0.0281515690663444,0.760943775100402,0.8714859437751
45246,2,2020-12-26,2021-01-24,43,72,0.806791452153516,0.0270390296832924,0.758864541832669,0.868525896414343
45246,2,2020-12-27,2021-01-25,44,73,0.797030881047931,0.0271374384067674,0.745967741935484,0.85695564516129
45246,2,2020-12-28,2021-01-26,45,74,0.792950163667616,0.0271874675055732,0.745833333333333,0.847662601626016
45246,2,2020-12-29,2021-01-27,46,75,0.785385415779351,0.0296930682960745,0.732510288065844,0.83559670781893
45246,2,2020-12-30,2021-01-28,47,76,0.77264041892776,0.0311956276734989,0.717259414225941,0.841004184100418
45246,2,2020-12-31,2021-01-29,48,77,0.760182169364001,0.02930667969771,0.707415254237288,0.826694915254237
45246,2,2021-01-01,2021-01-30,49,78,0.748847415506065,0.0331605474550764,0.690987124463519,0.809549356223176
45246,2,2021-01-02,2021-01-31,50,79,0.74119882053691,0.0325021731746329,0.684216101694915,0.798834745762712
45246,2,2021-01-03,2021-02-01,51,80,0.729039443781138,0.032790932387342,0.668722943722944,0.792207792207792
45246,2,2021-01-04,2021-02-02,52,81,0.721003043213962,0.0314735005694869,0.665829694323144,0.788318777292576
45246,2,2021-01-05,2021-02-03,53,82,0.709066466083472,0.0317591073894241,0.653733031674208,0.764705882352941
45246,2,2021-01-06,2021-02-04,54,83,0.697963336129042,0.0330748084799533,0.642061611374408,0.760781990521327
45246,2,2021-01-07,2021-02-05,55,84,0.690278338400373,0.034472648733223,0.631067961165049,0.752427184466019
45246,2,2021-01-08,2021-02-06,56,85,0.679086457229756,0.0368855255458498,0.623762376237624,0.750123762376238
45246,2,2021-01-09,2021-02-07,57,86,0.67084704109934,0.0386406947139293,0.607564102564103,0.761923076923077
45246,2,2021-01-10,2021-02-08,58,87,0.663889897530621,0.0377436819594978,0.601361386138614,0.737623762376238
45246,2,2021-01-11,2021-02-09,59,88,0.654886708535331,0.036572710199179,0.59,0.727625
45246,2,2021-01-12,2021-02-10,60,89,0.646446317739828,0.0392643394400142,0.575921052631579,0.723815789473684
45246,2,2021-01-13,2021-02-11,61,90,0.63692683615732,0.0409463695395875,0.576271186440678,0.714830508474576
45246,2,2021-01-14,2021-02-12,62,91,0.631486336549663,0.0433107433395371,0.558823529411765,0.723529411764706
45246,2,2021-01-15,2021-02-13,63,92,0.625631571080991,0.0435327887468142,0.545705521472393,0.711656441717791
45246,2,2021-01-16,2021-02-14,64,93,0.619001163519243,0.0441563293608324,0.540981012658228,0.699525316455696
45246,2,2021-01-17,2021-02-15,65,94,0.617927510693441,0.0411712977397575,0.54375,0.69734375
45246,2,2021-01-18,2021-02-16,66,95,0.615992970418902,0.0409086907798846,0.547310126582279,0.702848101265823
45246,2,2021-01-19,2021-02-17,67,96,0.613238050995824,0.0394152182703428,0.545588235294118,0.69281045751634
45246,2,2021-01-20,2021-02-18,68,97,0.608598025867976,0.0452366712010999,0.517678571428571,0.70375
45246,2,2021-01-21,2021-02-19,69,98,0.601161645075588,0.0439138283335177,0.51937984496124,0.682558139534884
45246,2,2021-01-22,2021-02-20,70,99,0.589799363208186,0.040726917440244,0.507936507936508,0.658730158730159
45246,2,2021-01-23,2021-02-21,71,100,0.58467762850747,0.0402435515468887,0.507677165354331,0.657677165354331
45246,2,2021-01-24,2021-02-22,72,101,0.579418667491305,0.0435483558776005,0.487603305785124,0.661157024793388
45246,2,2021-01-25,2021-02-23,73,102,0.571976874594146,0.0403469828888847,0.479674796747967,0.646544715447154
45246,2,2021-01-26,2021-02-24,74,103,0.565228246410483,0.0425859927844389,0.478991596638655,0.643067226890756
45246,2,2021-01-27,2021-02-25,75,104,0.560302839225267,0.0417809040040296,0.475,0.6425
45246,2,2021-01-28,2021-02-26,76,105,0.555207150845194,0.0432364492568512,0.470127118644068,0.640042372881356
45246,2,2021-01-29,2021-02-27,77,106,0.549406269628206,0.0429929605969938,0.459598214285714,0.6296875
45246,2,2021-01-30,2021-02-28,78,107,0.54225625576672,0.038215389851643,0.471728971962617,0.612383177570093
45246,2,2021-01-31,2021-03-01,79,108,0.535570293058519,0.0410985861616247,0.456310679611651,0.607038834951456
45246,2,2021-02-01,2021-03-02,80,109,0.529425922902065,0.0443734665249938,0.437886597938144,0.603350515463917
45246,2,2021-02-02,2021-03-03,81,110,0.519912303737147,0.0450425678609405,0.441223404255319,0.595744680851064
45246,2,2021-02-03,2021-03-04,82,111,0.509246222525792,0.0468667663181144,0.413709677419355,0.602688172043011
45246,2,2021-02-04,2021-03-05,83,112,0.504874698567273,0.0477894070601865,0.431818181818182,0.613636363636364
45246,2,2021-02-05,2021-03-06,84,113,0.502214230759805,0.0464456486700495,0.429117647058824,0.611764705882353
45246,2,2021-02-06,2021-03-07,85,114,0.497746048175523,0.0453984853951877,0.421084337349398,0.602409638554217
45246,2,2021-02-07,2021-03-08,86,115,0.490602836173249,0.0503309562934213,0.416346153846154,0.602564102564103
45246,2,2021-02-08,2021-03-09,87,116,0.489109630676509,0.0496961865741796,0.414144736842105,0.599013157894737
45246,2,2021-02-09,2021-03-10,88,117,0.472435669327004,0.0541038954111446,0.3925,0.578928571428571
45246,2,2021-02-10,2021-03-11,89,118,0.459862143076185,0.0537608633607472,0.375,0.586328125
45246,2,2021-02-11,2021-03-12,90,119,0.447204227269144,0.0519205207362008,0.364285714285714,0.555555555555556
45246,2,2021-02-12,2021-03-13,91,120,0.442730134949073,0.0542959555091707,0.360655737704918,0.565983606557377
45246,2,2021-02-13,2021-03-14,92,121,0.440219644859621,0.0574473359567678,0.357916666666667,0.566666666666667
45246,2,2021-02-14,2021-03-15,93,122,0.43208492932652,0.0576813005701655,0.333333333333333,0.55
45246,2,2021-02-15,2021-03-16,94,123,0.416911625178267,0.0613625186898351,0.318534482758621,0.551724137931034
45246,2,2021-02-16,2021-03-17,95,124,0.392945831132795,0.0591905210985086,0.306578947368421,0.517982456140351
45246,2,2021-02-17,2021-03-18,96,125,0.357438519607634,0.0531274682784993,0.278688524590164,0.475409836065574
45246,3,2021-01-16,2021-02-14,2,31,1.01040027600575,0.0328224457773185,0.952373417721519,1.07927215189873
45246,3,2021-01-17,2021-02-15,3,32,0.986158848131008,0.0330757089909275,0.9375,1.05953125
45246,3,2021-01-18,2021-02-16,4,33,0.946862139519728,0.0325531534172972,0.886075949367089,1.01598101265823
45246,3,2021-01-19,2021-02-17,5,34,0.902190335945793,0.0399236290625681,0.829738562091503,0.981045751633987
45246,3,2021-01-20,2021-02-18,6,35,0.844016028435416,0.0472537939980142,0.767678571428571,0.932321428571429
45246,3,2021-01-21,2021-02-19,7,36,0.795125147360503,0.0500264124976682,0.705426356589147,0.903682170542635
45246,3,2021-01-22,2021-02-20,8,37,0.756873542029584,0.049535162608845,0.666269841269841,0.849206349206349
45246,3,2021-01-23,2021-02-21,9,38,0.746045807658943,0.0474118815907474,0.649015748031496,0.834645669291339
45246,3,2021-01-24,2021-02-22,10,39,0.728701571720145,0.0491167162810189,0.640289256198347,0.809917355371901
45246,3,2021-01-25,2021-02-23,11,40,0.718946266251808,0.0464230094425233,0.633739837398374,0.801016260162602
45246,3,2021-01-26,2021-02-24,12,41,0.705366978417094,0.0448067053687249,0.617436974789916,0.798739495798319
45246,3,2021-01-27,2021-02-25,13,42,0.700899634267958,0.0429034458731347,0.616666666666667,0.787708333333333
45246,3,2021-01-28,2021-02-26,14,43,0.69470533746748,0.0451716507907722,0.618220338983051,0.784110169491525
45246,3,2021-01-29,2021-02-27,15,44,0.686095334957346,0.0446522356671214,0.602455357142857,0.772991071428571
45246,3,2021-01-30,2021-02-28,16,45,0.679668036976647,0.0472662401707749,0.583878504672897,0.766355140186916
45246,3,2021-01-31,2021-03-01,17,46,0.67610584563487,0.052986458275898,0.572330097087379,0.762378640776699
45246,3,2021-02-01,2021-03-02,18,47,0.672507428182674,0.053826883756381,0.577319587628866,0.788917525773196
45246,3,2021-02-02,2021-03-03,19,48,0.673158032136658,0.0550353114383765,0.563829787234043,0.776595744680851
45246,3,2021-02-03,2021-03-04,20,49,0.678096815635891,0.0525941045666257,0.575,0.763440860215054
45246,3,2021-02-04,2021-03-05,21,50,0.676937391888853,0.0552827427975763,0.556818181818182,0.778693181818182
45246,3,2021-02-05,2021-03-06,22,51,0.676643922843066,0.054687127421001,0.564705882352941,0.782647058823529
45246,3,2021-02-06,2021-03-07,23,52,0.680172326453298,0.0536185940675449,0.56566265060241,0.777409638554217
45246,3,2021-02-07,2021-03-08,24,53,0.686103680768951,0.054799560080744,0.570192307692308,0.788782051282051
45246,3,2021-02-08,2021-03-09,25,54,0.687524079385701,0.0585834237976891,0.565131578947369,0.796381578947368
45246,3,2021-02-09,2021-03-10,26,55,0.709385355417663,0.0619445426627543,0.6,0.821785714285714
45246,3,2021-02-10,2021-03-11,27,56,0.722252202560426,0.067762944177001,0.585546875,0.87578125
45246,3,2021-02-11,2021-03-12,28,57,0.736163013196455,0.0673622069013427,0.618253968253968,0.898015873015873
45246,3,2021-02-12,2021-03-13,29,58,0.738132381861732,0.0689470171314237,0.622950819672131,0.90327868852459
45246,3,2021-02-13,2021-03-14,30,59,0.738924114260984,0.0704124453339923,0.607916666666667,0.909583333333333
45246,3,2021-02-14,2021-03-15,31,60,0.744411155316952,0.0650638553651099,0.6325,0.9
45246,3,2021-02-15,2021-03-16,32,61,0.750276377877702,0.0696455069836207,0.610775862068966,0.922844827586207
45246,3,2021-02-16,2021-03-17,33,62,0.757617738094437,0.070381365411018,0.639912280701754,0.903947368421052
45246,3,2021-02-17,2021-03-18,34,63,0.766106828793802,0.0685656268474672,0.622131147540984,0.893852459016393
45246,3,2021-02-18,2021-03-19,35,64,0.768960540886955,0.0712044655666817,0.634920634920635,0.904761904761905
45246,3,2021-02-19,2021-03-20,36,65,0.770125893242156,0.0663798744301664,0.653461538461538,0.900384615384615
45246,3,2021-02-20,2021-03-21,37,66,0.775538429131361,0.0657653921569358,0.65625,0.898828125
45246,3,2021-02-21,2021-03-22,38,67,0.789888025132497,0.0710207510773497,0.661016949152542,0.915254237288136
45246,3,2021-02-22,2021-03-23,39,68,0.794595408196576,0.0761510591213532,0.661016949152542,0.975
45246,3,2021-02-23,2021-03-24,40,69,0.795876392651945,0.0763360260070262,0.644067796610169,0.958050847457627
45246,3,2021-02-24,2021-03-25,41,70,0.809372281498528,0.0866860975017114,0.648148148148148,0.991203703703704
45246,3,2021-02-25,2021-03-26,42,71,0.809740841083233,0.078149565175416,0.663181818181818,0.982727272727272
45246,3,2021-02-26,2021-03-27,43,72,0.814130448657411,0.0687708319879001,0.685185185185185,0.962962962962963
45246,3,2021-02-27,2021-03-28,44,73,0.81722477017248,0.0650988278850301,0.707075471698113,0.934433962264151
45246,3,2021-02-28,2021-03-29,45,74,0.817944713610832,0.0646122941361088,0.688207547169811,0.924528301886792
45246,3,2021-03-01,2021-03-30,46,75,0.818780483787494,0.0638458380086247,0.703703703703704,0.925925925925926
45246,3,2021-03-02,2021-03-31,47,76,0.821214719598551,0.0651054561373753,0.679245283018868,0.943396226415094
45246,3,2021-03-03,2021-04-01,48,77,0.822559980711771,0.0647757108133801,0.697169811320755,0.953301886792453
45246,3,2021-03-04,2021-04-02,49,78,0.824485392318499,0.0739694176499636,0.6695,0.94
45246,3,2021-03-05,2021-04-03,50,79,0.823826926067062,0.0800445136894119,0.684239130434783,0.978260869565217
45246,3,2021-03-06,2021-04-04,51,80,0.823826926067062,0.0800445136894119,0.684239130434783,0.978260869565217
45246,3,2021-03-07,2021-04-05,52,81,0.823826926067062,0.0800445136894119,0.684239130434783,0.978260869565217
45246,3,2021-03-08,2021-04-06,53,82,0.821988790273129,0.0717716129259874,0.697395833333333,0.979166666666667
45246,3,2021-03-09,2021-04-07,54,83,0.819048248281765,0.073362516466463,0.662755102040816,0.969897959183673
45246,3,2021-03-10,2021-04-08,55,84,0.819102913810892,0.0727329278691743,0.666666666666667,0.96078431372549
45246,3,2021-03-11,2021-04-09,56,85,0.806914625494969,0.0775455954009578,0.662755102040816,0.938775510204082
45246,3,2021-03-12,2021-04-10,57,86,0.80202224308063,0.0762655341923502,0.653061224489796,0.938775510204082
45246,3,2021-03-13,2021-04-11,58,87,0.790713492345582,0.0757639149283811,0.634895833333333,0.927604166666666
45246,3,2021-03-14,2021-04-12,59,88,0.789557264329747,0.0717109799574978,0.6495,0.92
45246,3,2021-03-15,2021-04-13,60,89,0.789557264329747,0.0717109799574978,0.6495,0.92
45246,3,2021-03-16,2021-04-14,61,90,0.781089058802139,0.0689168557603666,0.636764705882353,0.912254901960784
45246,3,2021-03-17,2021-04-15,62,91,0.77135376700758,0.0632406064608261,0.650471698113207,0.886792452830189
45246,3,2021-03-18,2021-04-16,63,92,0.763907688768583,0.0654291634886278,0.624519230769231,0.884615384615385
45246,3,2021-03-19,2021-04-17,64,93,0.749999065938761,0.0716934160014948,0.612244897959184,0.857142857142857
45246,3,2021-03-20,2021-04-18,65,94,0.746358437960813,0.0810770332822327,0.57554347826087,0.880978260869565
45246,3,2021-03-21,2021-04-19,66,95,0.745062795157283,0.0861252013071062,0.569186046511628,0.883720930232558
45246,3,2021-03-22,2021-04-20,67,96,0.735737260623603,0.0848990545869283,0.571428571428571,0.893452380952381
45246,3,2021-03-23,2021-04-21,68,97,0.730928340755062,0.0849554250323323,0.6,0.875
45246,3,2021-03-24,2021-04-22,69,98,0.716487261695169,0.0894295009274892,0.552631578947368,0.882236842105263
45246,3,2021-03-25,2021-04-23,70,99,0.699329401018033,0.0854700854700855,0.538461538461538,0.873076923076923
45246,3,2021-03-26,2021-04-24,71,100,0.682183369030915,0.079105239089033,0.536585365853659,0.842073170731707
45246,3,2021-03-27,2021-04-25,72,101,0.67945506055363,0.0823066954788765,0.526315789473684,0.842105263157895
45246,3,2021-03-28,2021-04-26,73,102,0.676798897889269,0.0799729307926035,0.5,0.820138888888889
45246,3,2021-03-29,2021-04-27,74,103,0.635469941567369,0.0760757191197862,0.473684210526316,0.80328947368421
45246,3,2021-03-30,2021-04-28,75,104,0.618974422357149,0.0750332196499436,0.447368421052632,0.776973684210526
45246,3,2021-03-31,2021-04-29,76,105,0.56539386804682,0.0676762926306968,0.433552631578947,0.698026315789473
45246,3,2021-04-01,2021-04-30,77,106,0.534908695941584,0.0608766100787454,0.422435897435897,0.654487179487179
45246,3,2021-04-02,2021-05-01,78,107,0.526995895900595,0.0607017313383257,0.407236842105263,0.657894736842105
45246,3,2021-04-03,2021-05-02,79,108,0.526995895900595,0.0607017313383257,0.407236842105263,0.657894736842105
45246,3,2021-04-04,2021-05-03,80,109,0.526995895900595,0.0607017313383257,0.407236842105263,0.657894736842105
45246,3,2021-04-05,2021-05-04,81,110,0.526995895900595,0.0607017313383257,0.407236842105263,0.657894736842105
45246,3,2021-04-06,2021-05-05,82,111,0.526995895900595,0.0607017313383257,0.407236842105263,0.657894736842105
45246,3,2021-04-07,2021-05-06,83,112,0.48812104282668,0.0600555454327416,0.361111111111111,0.611111111111111
45246,3,2021-04-08,2021-05-07,84,113,0.468331431774196,0.0661105831637367,0.352941176470588,0.603676470588235
45246,3,2021-04-09,2021-05-08,85,114,0.446324507555427,0.074938816584335,0.3125,0.59375
45246,3,2021-04-10,2021-05-09,86,115,0.43447841636274,0.0773888014001944,0.305645161290323,0.59758064516129
45246,3,2021-04-11,2021-05-10,87,116,0.422284757403283,0.0792579218868258,0.2825,0.584166666666666
45246,3,2021-04-12,2021-05-11,88,117,0.396241405062735,0.0784609248147343,0.266666666666667,0.566666666666667
45246,3,2021-04-13,2021-05-12,89,118,0.370129520285095,0.0835309962503153,0.214285714285714,0.535714285714286
45246,3,2021-04-14,2021-05-13,90,119,0.370129520285095,0.0835309962503153,0.214285714285714,0.535714285714286
45246,3,2021-04-15,2021-05-14,91,120,0.34527465180685,0.0875856096478917,0.172115384615385,0.5
45246,3,2021-04-16,2021-05-15,92,121,0.30243663225035,0.0810122418555934,0.151086956521739,0.457608695652174
45246,3,2021-04-17,2021-05-16,93,122,0.286308827704163,0.0855771057105119,0.136363636363636,0.454545454545455
45231,1,2020-03-22,2020-04-20,3,32,2.01433246518542,0.0586609857657907,1.92105263157895,2.10526315789474
45231,1,2020-03-23,2020-04-21,4,33,1.51294226265193,0.0458999174753335,1.44,1.608
45231,1,2020-03-24,2020-04-22,5,34,1.46876050196965,0.0452414457969656,1.38720930232558,1.55813953488372
45231,1,2020-03-25,2020-04-23,6,35,1.43181762207793,0.0437919347426302,1.34615384615385,1.51173076923077
45231,1,2020-03-26,2020-04-24,7,36,1.39875732189276,0.0443861574299118,1.30562015503876,1.47693798449612
45231,1,2020-03-27,2020-04-25,8,37,1.36068954100429,0.0494787847512228,1.26153846153846,1.45019230769231
45231,1,2020-03-28,2020-04-26,9,38,1.33939028125738,0.0496172668490061,1.23807692307692,1.43076923076923
45231,1,2020-03-29,2020-04-27,10,39,1.2901440503155,0.0459131844195422,1.19757462686567,1.37705223880597
45231,1,2020-03-30,2020-04-28,11,40,1.28171372085598,0.0450410275729996,1.19466911764706,1.36029411764706
45231,1,2020-03-31,2020-04-29,12,41,1.20136078506296,0.0395868856064038,1.11078431372549,1.26176470588235
45231,1,2020-04-01,2020-04-30,13,42,1.17751557926963,0.0395717518369727,1.10322580645161,1.24516129032258
45231,1,2020-04-02,2020-05-01,14,43,1.16126933946331,0.0378252183678437,1.08528481012658,1.22784810126582
45231,1,2020-04-03,2020-05-02,15,44,1.14663584663492,0.037420125498592,1.07643312101911,1.22292993630573
45231,1,2020-04-04,2020-05-03,16,45,1.13022381854171,0.0404875438771418,1.04761146496815,1.20748407643312
45231,1,2020-04-05,2020-05-04,17,46,1.11587048155866,0.0401686874639049,1.04021739130435,1.19316770186335
45231,1,2020-04-06,2020-05-05,18,47,1.10047874315626,0.0392618552091061,1.02145061728395,1.17901234567901
45231,1,2020-04-07,2020-05-06,19,48,1.05042097734322,0.0436947407678411,0.964262820512821,1.12820512820513
45231,1,2020-04-08,2020-05-07,20,49,1.04401395935417,0.0448265769783367,0.954838709677419,1.12596774193548
45231,1,2020-04-09,2020-05-08,21,50,1.02958919295718,0.0427608216730518,0.951762820512821,1.10625
45231,1,2020-04-10,2020-05-09,22,51,1.00888442343654,0.0392019480583219,0.929936305732484,1.08917197452229
45231,1,2020-04-11,2020-05-10,23,52,0.981694654746075,0.0406482378926646,0.902597402597403,1.05535714285714
45231,1,2020-04-12,2020-05-11,24,53,0.96146864864736,0.0422238265253313,0.871474358974359,1.02259615384615
45231,1,2020-04-13,2020-05-12,25,54,0.955401568925135,0.0435391202910565,0.851107594936709,1.0253164556962
45231,1,2020-04-14,2020-05-13,26,55,0.931994397221053,0.0455402692348789,0.844409937888199,1.01568322981366
45231,1,2020-04-15,2020-05-14,27,56,0.902312503581702,0.0457962573870023,0.81875,0.98453125
45231,1,2020-04-16,2020-05-15,28,57,0.880767279828213,0.0427741086252755,0.80921875,0.95953125
45231,1,2020-04-17,2020-05-16,29,58,0.877216922574834,0.0421597462979321,0.801242236024845,0.947360248447205
45231,1,2020-04-18,2020-05-17,30,59,0.868734929854376,0.0423959027382183,0.785276073619632,0.94478527607362
45231,1,2020-04-19,2020-05-18,31,60,0.861675095156291,0.0425780872088036,0.778834355828221,0.938957055214724
45231,1,2020-04-20,2020-05-19,32,61,0.860558828165398,0.0432158866549117,0.78819018404908,0.938650306748466
45231,1,2020-04-21,2020-05-20,33,62,0.87662971440934,0.0426429968637339,0.806398809523809,0.958333333333333
45231,1,2020-04-22,2020-05-21,34,63,0.913085692229121,0.0541386687983039,0.821138211382114,1.02052845528455
45231,1,2020-04-23,2020-05-22,35,64,0.923109671071435,0.0541465256519712,0.828541666666667,1.03333333333333
45231,1,2020-04-24,2020-05-23,36,65,0.939664311120828,0.0571966351626351,0.842561983471074,1.0495867768595
45231,1,2020-04-25,2020-05-24,37,66,0.949795147229141,0.0578035174590563,0.851239669421488,1.08264462809917
45231,1,2020-04-26,2020-05-25,38,67,0.955234223302193,0.0600504039408431,0.850213675213675,1.08141025641026
45231,1,2020-04-27,2020-05-26,39,68,0.973844966731339,0.0593532703243161,0.872457627118644,1.09766949152542
45231,1,2020-04-28,2020-05-27,40,69,0.994108930090427,0.0614286002676197,0.892857142857143,1.11607142857143
45231,1,2020-04-29,2020-05-28,41,70,1.03023121694247,0.0602312348034564,0.916739130434783,1.14413043478261
45231,1,2020-04-30,2020-05-29,42,71,1.09072626034937,0.0761338574494967,0.96328125,1.25546875
45231,1,2020-05-01,2020-05-30,43,72,1.14510070696695,0.0749008325687912,1.02010309278351,1.28917525773196
45231,1,2020-05-02,2020-05-31,44,73,1.18585271122699,0.0785657460922684,1.05208333333333,1.32890625
45231,1,2020-05-03,2020-06-01,45,74,1.19870918360542,0.0767964335094771,1.06744791666667,1.33385416666667
45231,1,2020-05-04,2020-06-02,46,75,1.23457287467609,0.0722618768579343,1.10257731958763,1.37113402061856
45231,1,2020-05-05,2020-06-03,47,76,1.26492316834774,0.0758404337065166,1.1505376344086,1.41424731182796
45231,1,2020-05-06,2020-06-04,48,77,1.27743462972187,0.0798841754134164,1.14972222222222,1.43333333333333
45231,1,2020-05-07,2020-06-05,49,78,1.29567415795455,0.0815472166594992,1.15674157303371,1.45
45231,1,2020-05-08,2020-06-06,50,79,1.33239350522461,0.0815444590607176,1.19865591397849,1.50698924731183
45231,1,2020-05-09,2020-06-07,51,80,1.37651151554649,0.0827834167672704,1.25478723404255,1.56436170212766
45231,1,2020-05-10,2020-06-08,52,81,1.47674949848532,0.0750958050977074,1.33932038834951,1.63616504854369
45231,1,2020-05-11,2020-06-09,53,82,1.51047477516069,0.0707133111902392,1.37037037037037,1.64814814814815
45231,1,2020-05-12,2020-06-10,54,83,1.5540939030737,0.070238076366448,1.42592592592593,1.6900462962963
45231,1,2020-05-13,2020-06-11,55,84,1.58493119568371,0.0719269514483793,1.45945945945946,1.73445945945946
45231,1,2020-05-14,2020-06-12,56,85,1.63467241281993,0.07364517163685,1.49956140350877,1.77280701754386
45231,1,2020-05-15,2020-06-13,57,86,1.65582491085712,0.063811987094665,1.54166666666667,1.76708333333333
45231,1,2020-05-16,2020-06-14,58,87,1.66697424542212,0.0571959033664306,1.54798387096774,1.75846774193548
